cluster,level1_category,level2_category,level3_category,顏色,L1,L2,L3,品牌,品號,商品名稱
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,本月主打◆精選活動,GLORY SPA 葛洛莉,7924494,【GLORY SPA 葛洛莉】甘菊舒敏潔膚乳 210ml(舒敏溫和洗顏)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,SEXYLOOK 西西露,7927139,【SEXYLOOK 西西露】乳酸菌洗面乳-控油/藜麥去角質(任選1入x120ml)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,身體清潔,精選品牌(注音),日本牛乳石鹼,7930765,【日本牛乳石鹼】SkinLife滋卿愛淨白調理洗面乳110g(無油配方/積雪草精華/玻尿酸)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,身體清潔,精選品牌(注音),日本牛乳石鹼,7930767,【日本牛乳石鹼】無添加洗面乳110g(滋潤型/無香料/無色素/無防腐劑)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,品牌總覽(A-Z),Swissvita 薇佳,7932758,【Swissvita 薇佳】微晶3D速卸潔顏油150ml(植萃油急速乳化)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,本月主打◆精選活動,ebio 伊比歐,7943583,【ebio 伊比歐】無香味抗敏保濕洗面乳(200ml)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Acne-Aid 愛可妮,7962983,【Acne-Aid 愛可妮】愛可妮控油潔膚露 100mlx2入
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,WHOO 后,7964930,即期品【WHOO 后】天氣丹津率享洗顏蜜禮盒(國際航空版180ML+40mL)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,BIOPEUTIC 葆療美,7969045,【BIOPEUTIC 葆療美】PLUS+ 果酸淨白潔面露8oz(240ml)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,WHOO 后,7971122,【WHOO 后】拱辰享君活膚洗顏乳(航空版180mL+40mL)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,本月主打◆精選活動,AUS LIFE 澳思萊,7990915,【AUS LIFE 澳思萊】茶樹控油調理淨化潔面膠200mlX3(淨化毛孔 問題肌膚專用潔面品)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Swissvita 薇佳,8000725,【Swissvita 薇佳】獨家限定★微晶3D全能洗顏霜x1入+速效抗痘調理潔面乳x2入
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,SANA 莎娜,8005936,【SANA 莎娜】豆乳美肌洗面乳150g(清爽/濃潤)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,SANA 莎娜,8007615,【SANA 莎娜】豆乳美肌煥白洗面乳N(150g)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Kracie 葵緹亞,8007616,【Kracie 葵緹亞】naive娜艾菩植物性洗面乳120g(桃葉/柚子/茶葉)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Kracie 葵緹亞,8007617,【Kracie 葵緹亞】naive娜艾菩植物雙效洗面乳180g(桃葉/柚子/茶葉)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,石澤研究所,8020357,【石澤研究所】SQS毛穴專用火山白泥高保濕洗面乳(100g)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,,8047531,【LIPOGEN理芙靚】DERMAK胺基酸保濕洗面乳125ml
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,SANA 莎娜,8058287,【SANA 莎娜】豆乳美肌緊緻潤澤洗面乳N(150g)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,女神伊登,8060738,【女神伊登】蠶絲卵殼膜蜂萃面膜皂(蠶絲皂/淨白/洗臉)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,BCL,8161901,【BCL】AHA柔膚洗顏乳120g(深層/溫和/保濕/淨痘)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,U CARE,8354064,【U CARE】水滿分保濕洗面乳120ml(二入組)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,本月主打◆精選活動,ONE,8405089,【ONE】全面淨化洗顏慕斯180ml x1(任選)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,其他,修繕園藝,衛浴設備,衛浴用品,,8493884,【節省牙膏】多功能旋轉擠牙膏器2入(擠洗面乳 軟管擠壓器 擠牙膏神器 懶人擠牙膏器 擠醬料 牙膏夾)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗臉用具,TAICHI 太極石,8532622,【太極石科技有限公司】魔顏Q18-奇蹟美顏神器 買大送小(Q18、美顏巾、卸妝、美容巾、清潔、洗臉)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,ReVive,8652822,【ReVive】官方直營 極緻光采潔膚霜125ml(洗面乳)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,自白肌,8655744,【自白肌】官方直營 浸透玻尿酸保濕潔顏乳100g(二入組)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,E-SAKI Ⅱ,8774382,【E-SAKI Ⅱ】3.0紫光舒緩潔淨露(紫光舒緩潔淨露1000ML)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Kojie San,8783944,【長灘島Kojie San】藝妓嫩白美肌皂45g
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Kojie San,8783946,【長灘島Kojie San】藝妓嫩白美肌皂65g(2入組)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗臉用具,,8801207,【洗臉用品】果凍造型洗臉起泡器2入組(泡泡杯 泡沫杯 洗面乳 打泡器 潔面泡泡 慕斯 臉部清潔 洗臉神器)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗臉用具,Hatanaka Shouten 畑中義和商店,8830276,【Hatanaka Shouten 畑中義和商店】水凝光洗顏蒟蒻海綿3入
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,其他,修繕園藝,衛浴設備,衛浴用品,時光良品,8889589,【時光良品】2入高質感極簡☆可立防滑多功能牙膏擠壓器(洗面乳保養品按壓器/北歐無印懶人擠壓夾/牙膏架)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,其他,修繕園藝,衛浴設備,衛浴用品,時光良品,8889592,【時光良品】高質感極簡☆可立防滑多功能牙膏擠壓器(洗面乳保養品按壓器/北歐無印懶人擠壓夾/牙膏架牙膏夾)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗臉用具,TAICHI 太極石,8907190,【太極石】魔顏Q18-奇蹟美顏神器 2入組/小(Q18、美顏巾、卸妝、美容巾、清潔、洗臉)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗臉用具,TAICHI 太極石,8907462,【太極石】魔顏Q18-奇蹟美顏神器 2入組/大(Q18、美顏巾、卸妝、美容巾、清潔、洗臉)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,Dr. May 美博士,8947648,【Dr. May 美博士】B3專業毛孔調理洗顏乳120mlx3入組
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,藍,綠色生活,美妝保養｜純淨成分,推薦品牌,tsaio 上山採藥,9036136,【tsaio 上山採藥】男性洗顏乳系列-野薄荷/咖啡因100g(任選1入)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,A-DERMA 艾芙美,9075029,【A-DERMA 艾芙美】燕麥非皂性潔膚皂100g(四入組)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,洗臉卸妝,洗顏,SANA 莎娜,9079106,【SANA 莎娜】豆乳美肌洗面乳150g 清爽/濃潤 任選(3入 超值組)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,身體清潔,精選品牌(注音),日本牛乳石鹼,9110861,【日本牛乳石鹼】滋卿愛青春調理洗面乳3入(針對痘痘肌/無油配方/過敏肌也適用/130g)
FMCG,Beauty,Open Shelf Facial Care,OS Face Wash,黃,個人清潔,身體清潔,精選品牌(注音),日本牛乳石鹼,9110864,【日本牛乳石鹼】滋卿愛淨白調理洗面乳4入(痘痘肌/無油配方/積雪草精華/玻尿酸/110g)
